index,instansi,sinonim,pred,prob
14479,pemerintah provinsi nusa tenggara timur,cv global angkasa nusa,0,0.9880335927009584
14564,perum jasa tirta i,perum jasa tirta i,1,0.9928722381591796
14707,pt smf,pt prosehat,1,0.9495358467102052
14951,tentara nasional indonesia tni,tni polri,1,0.9973069429397584
15044,pt biro klasifikasi indonesia persero cabang cirebon,indonesia shipping agencies associated isaa,1,0.942460596561432
15146,kepolisian daerah provinsi di yogyakarta,tidak di ketahui,1,0.7189926505088806
15597,pt permodalan nasional madani,pt permodalan nasional madani persero,1,0.9991212487220764
15731,pemkab lingga,bpkad kab lingga,1,0.997757613658905
15733,indonesia tourism development coporation itdc,infocomm media development authority singapore,1,0.542369544506073
16056,pt twc,dir pengawas dan operasional pt kci,1,0.9952432513237
16186,"Bukan instansi BUMN, Kementerian, Pemerintah",duta putra land,0,0.9780150055885316
16187,pemkot banjarmasin,universitas terbuka banjarmasin,1,0.613664984703064
16581,pt bank rakyat indonesia,pt bank lampung,0,0.9980363249778748
16659,kantor regional xiv bkn manokwari,kantor regional xiv bkn manokwari,1,0.9977960586547852
16896,pt bina karya indonesia,pt birama binakom,0,0.9965975880622864
17443,pemkab aceh jaya,pt mandiri sukses lancar jaya gemilang,0,0.9982049465179444
17488,pemerintah kabupaten kotawaringin timur,wk ketua forum kades kec kikim timur kades purwarejo,0,0.9957101345062256
17509,kemen pupr,kementrian pupr,1,0.99790358543396
17537,bank indonesia bi,bank bpd bali cabang gianyar,1,0.8745736479759216
17596,pemerintah provinsi sulsel,bpsdm sulsel,0,0.96835595369339
17597,"Bukan instansi BUMN, Kementerian, Pemerintah",erha clinic,1,0.910759449005127
17738,pt smf,pt unicer indoasia,1,0.9797120690345764
18120,pt smf,pt sanofi,1,0.976416826248169
18614,pt twc,pt bapamco inti pradana,1,0.8649043440818787
18831,pemerintah kota kupang,dinas perhubungan kota semarang,0,0.999049723148346
19629,pemkab bangka selatan,pemerintah bangka selatan,1,0.9986938834190368
19701,pemkab batang,polres batang,1,0.7625554800033569
19709,kementerian luar negeri,camat negeri agung,0,0.995131015777588
19712,"Bukan instansi BUMN, Kementerian, Pemerintah",sma swasta,0,0.8685199618339539
19772,kementerian pertanian,kementerian,0,0.9982609152793884
19780,pemerintah kota mojokerto,laboratorium fortuna mojokerto,0,0.997840166091919
1071,pemerintah kabupaten pangkajene kepulauan,pemerintah kabupaten pangkajene dan kepulauan,1,0.9983372688293456
1078,pemkot balikpapan,jamsyar balikpapan,1,0.9963217973709106
2279,pemerintah pati,pemerintah kabupaten pati,1,0.9986196756362916
2307,pt bgr,pt bakrie brother tbk,1,0.7998441457748413
2704,kementerian desa,kantor desa,0,0.9959744811058044
2707,"Bukan instansi BUMN, Kementerian, Pemerintah",dkpp,1,0.9972105622291564
2780,pt kiw,pt sinergi transmedia,1,0.94829261302948
3091,kantor staf presiden,kantor notaris liana maria,0,0.9896398782730104
3110,badan pelindungan pekerja migran indonesia,eks pekerja,0,0.9918920993804932
3416,pt industri kapal indonesia persero,pt rapp,1,0.9991446733474731
3588,btn,bri dan btn,1,0.985759139060974
3661,pemerintah provinsi lampung,pemprov lampung,1,0.9968051910400392
3711,badan pusat statistik bps,badan pusat statistik,1,0.8573135137557983
3737,"Bukan instansi BUMN, Kementerian, Pemerintah",ypia,1,0.9747183918952942
3907,kementerian pendayagunaan aparatur negara dan reformasi birokrasi kem panrb,kementerian pendayagunaan aparatur negara dan reformasi birokrasi,1,0.9150641560554504
4328,pt perusahaan listrik negara,pt perusahaan listrik negara persero,1,0.9974768757820128
4613,pemerintah provinsi sulawesi utara,staf dinas cipta karya provinsi sulawesi tenggara,0,0.9983920454978944
4848,pt sang hyang seri cabang sidrap,pt dbs vickers sekuritas indonesia,1,0.995613694190979
5647,pemerintah kabupaten garut,dpmd kabupaten garut,1,0.9986348748207092
5706,bank mandiri cabang gunungsari,bank mandiri kcp jakarta departemen keuangan,1,0.941798746585846
5875,pemprov sumatera barat,badan musyawarah perbankan daerah bmpd kalimantan barat,1,0.9554611444473268
5906,"Bukan instansi BUMN, Kementerian, Pemerintah",freelance,0,0.6031610369682312
5907,isn industri sandang nusantara  vendor garment,vendor,0,0.9714916348457336
5908,"Bukan instansi BUMN, Kementerian, Pemerintah",tidak mengetahui,0,0.5604115128517151
5909,"Bukan instansi BUMN, Kementerian, Pemerintah",mahasiswa,0,0.9409425258636476
5922,bri cabang luwuk,bpd sulteng cabang luwuk,1,0.9982024431228638
5942,"Bukan instansi BUMN, Kementerian, Pemerintah",dua creative production,0,0.8630119562149048
5944,kementerian desa pdtt,desa kembang kuning,0,0.9952133893966676
6328,pemkot salatiga,pt foirmulatrx salatiga,1,0.9959511756896972
6332,pemkot yogyakarta,universitas aisyiyah yogyakarta,1,0.9289044141769408
6383,kementerian luar negeri,kementerian luar negeri,1,0.9885544180870056
6522,satuan kerja khusus pelaksana kegiatan usaha hulu minyak dan gas bumi,satuan kerja khusus pelaksana kegiatan usaha hulu minyak dan gas bumi,1,0.996155083179474
6869,pt sarana multi infrastruktur persero pt smi,pt kmi,1,0.99846750497818
6907,"Bukan instansi BUMN, Kementerian, Pemerintah",ace hardware,0,0.87738436460495
7015,pt pln,pt asuransi aswata,0,0.9943305253982544
7528,pt iki persero,pt artha boga,0,0.9962887763977052
7691,"Bukan instansi BUMN, Kementerian, Pemerintah",pltu,0,0.913566529750824
7697,esdm,bpsdm kemen esdm,1,0.9937123656272888
7765,pemerintah provinsi di yogyakarta,politeknik kesehatan karya husada yogyakarta,0,0.9975287318229676
7774,pemprov jambi,kemenkumham kanwil jambi,1,0.9947539567947388
8171,pemerintah kabupaten pasangkayu,kepala desa cikareo selatan kabupaten sumedang,0,0.9991255402565002
8291,pemkot semarang,pengadilan tinggi agama semarang,1,0.893937349319458
8294,"Bukan instansi BUMN, Kementerian, Pemerintah",lilian amarilia ramadhani sh mkn,1,0.8742254972457886
8629,pemerintah kota pekalongan,pemerintah kota pekalongan,1,0.9988759160041808
9173,badan pelindungan pekerja migran indonesia,purna pekerja migran indonesia,0,0.9929212927818298
9536,badan kependudukan dan keluarga berencana nasional bkkbn,badan kependudukan dan keluarga berencana nasional,1,0.9913229942321776
10377,pemerintah provinsi bali,pemerintah provinsi bali,1,0.9989635944366456
10518,pt smf,pt yobel utama seafood indonesia,1,0.6841053366661072
11089,bank bri kantor cabang bkkbn,bank bri kantor cabang bkkbn,1,0.998172163963318
11092,"Bukan instansi BUMN, Kementerian, Pemerintah",cv haliza,1,0.553892195224762
11093,"Bukan instansi BUMN, Kementerian, Pemerintah",hernawan wangdana sh mkn,1,0.6689000129699707
12292,pemerintah kabupaten pakpak bharat,pemerintah kabupaten pakpak bharat,1,0.99879252910614
12366,komisi penyiaran indonesia daerah,komite olahraga nasional indonesia,0,0.9985565543174744
12585,kacab bri samarinda 1,kacab bri samarinda 1,1,0.9977967739105223
12591,"Bukan instansi BUMN, Kementerian, Pemerintah",mandai prima,0,0.7323273420333862
12974,pt asabri persero,pt asabri persero,1,0.9988301396369934
13131,bni divisi pengelolaan jaringan,bni divisi pengelolaan jaringan,1,0.9989759922027588
13132,"Bukan instansi BUMN, Kementerian, Pemerintah",blibli,0,0.5282300710678101
13133,"Bukan instansi BUMN, Kementerian, Pemerintah",kpsp setia kawan,1,0.9870253205299376
13234,bnsp republik indonesia,am huawei indonesia,1,0.9927220940589904
13330,pemprov kalimantan barat,gubernur kalimantan barat,1,0.995571494102478
13437,pt bgr,pt cahaya maha pertiwi,1,0.8196816444396973
13890,pemkab sintang,pemkab sintang,1,0.9985882639884948
14236,kementerian desa pdtt,desa ginuk,0,0.9968047142028807
14240,direktur utama pt bni,direktur utama pt bni,1,0.999016046524048
14647,"Bukan instansi BUMN, Kementerian, Pemerintah",tidak diketahui pelapor,1,0.5615471601486206
